Image_Name,Actual,Predicted
OK001_20210403_110000_4.jpg,0.28184962,-0.08764935
OK001_20210410_090000_1.jpg,0.20885092,-0.08762031
OK001_20210326_090000_0.jpg,0.32926783,-0.087396875
OK001_20210320_150000_1.jpg,0.20352234,-0.087545946
OK001_20201125_170000_0.jpg,0.29554653,-0.08908133
OK001_20201222_110000_1.jpg,0.29776195,-0.087916106
OK001_20210302_150000_2.jpg,0.31093574,-0.088329405
OK001_20210405_090000_4.jpg,0.18343925,-0.08897499
OK001_20210304_150000_9.jpg,0.31689906,-0.08956441
OK001_20201128_150000_2.jpg,0.31886923,-0.09186585
OK001_20201202_090000_2.jpg,0.331499,-0.08933693
OK001_20210320_150000_0.jpg,0.20352234,-0.08705758
OK001_20201202_130000_2.jpg,0.33496335,-0.0880564
OK001_20210408_110000_1.jpg,0.17169243,-0.087506026
OK001_20201121_170000_0.jpg,0.2520775,-0.08778632
OK001_20210511_150000_1.jpg,0.36052093,-0.088744156
OK001_20201204_110000_2.jpg,0.3187179,-0.087495
OK001_20210111_130000_1.jpg,0.30292705,-0.090056546
OK001_20210111_110000_0.jpg,0.30504495,-0.087863095
OK001_20210323_130000_0.jpg,0.35994974,-0.08656933
OK001_20210410_130000_2.jpg,0.19710243,-0.088859096
OK001_20201207_150000_0.jpg,0.28691638,-0.08864131
OK001_20210306_150000_4.jpg,0.2906559,-0.08764935
OK001_20201207_110000_3.jpg,0.30096477,-0.089718424
OK001_20201208_130000_3.jpg,0.30031908,-0.08781984
OK001_20201205_130000_5.jpg,0.326793,-0.087495215
OK001_20201226_090000_1.jpg,0.25670618,-0.08768408
OK001_20201207_090000_1.jpg,0.30077142,-0.08779194
OK001_20201222_150000_1.jpg,0.29524714,-0.086800784
OK001_20201203_110000_3.jpg,0.34516546,-0.08800713
OK001_20210306_130000_5.jpg,0.29397112,-0.087623104
OK001_20201205_130000_3.jpg,0.326793,-0.08731307
OK001_20201211_170000_1.jpg,0.2759641,-0.08764935
OK001_20210321_110000_1.jpg,0.22748783,-0.08797347
OK001_20201209_130000_0.jpg,0.2967429,-0.08769419
OK001_20210529_110000_0.jpg,0.37243313,-0.08804632
OK001_20210530_150000_1.jpg,0.3118729,-0.089364514
OK001_20210304_150000_11.jpg,0.31689906,-0.08337785
OK001_20210606_090000_0.jpg,0.3355311,-0.08764935
OK001_20210418_130000_3.jpg,0.30288085,-0.08764935
OK001_20210519_090000_0.jpg,0.37709415,-0.092803575
OK001_20210107_110000_2.jpg,0.34511787,-0.087960385
OK001_20201206_090000_2.jpg,0.29997447,-0.08814949
OK001_20201205_170000_0.jpg,0.31782958,-0.08792385
OK001_20210604_150000_1.jpg,0.29286805,-0.08755172
OK001_20201123_150000_1.jpg,0.32455617,-0.08769023
OK001_20210203_090000_0.jpg,0.30402613,-0.08811378
OK001_20210405_090000_1.jpg,0.18343925,-0.08764935
OK001_20210104_150000_0.jpg,0.3489213,-0.08777851
OK001_20201123_130000_0.jpg,0.3288753,-0.08764935
OK001_20201203_170000_4.jpg,0.32753217,-0.086979866
OK001_20201220_170000_2.jpg,0.30957627,-0.08778254
