Image_Name,Actual,Predicted
OK001_20210304_170000_3.jpg,0.3049819,0.04866989
OK001_20201213_170000_0.jpg,0.38788378,0.05729483
OK001_20201205_170000_0.jpg,0.31782958,0.434363
OK001_20201225_130000_0.jpg,0.2940786,0.41437745
OK001_20201125_170000_2.jpg,0.29554653,-0.03510207
OK001_20210402_090000_0.jpg,0.24149647,0.023580268
OK001_20210408_110000_1.jpg,0.17169243,0.06832178
OK001_20210104_150000_0.jpg,0.3489213,0.19747292
OK001_20210301_150000_0.jpg,0.30977058,0.20936985
OK001_20201222_150000_1.jpg,0.29524714,0.2844782
OK001_20210530_150000_1.jpg,0.3118729,0.33057702
OK001_20210111_110000_0.jpg,0.30504495,0.06766985
OK001_20201226_090000_1.jpg,0.25670618,0.26164156
OK001_20201209_130000_0.jpg,0.2967429,0.10033633
OK001_20210318_130000_0.jpg,0.24774514,0.2622351
OK001_20201222_110000_1.jpg,0.29776195,0.021922246
OK001_20210129_170000_0.jpg,0.34726754,0.10534935
OK001_20201229_110000_2.jpg,0.24695277,0.17734118
OK001_20210206_110000_0.jpg,0.3495464,0.117512986
OK001_20210104_130000_0.jpg,0.34944507,0.030530617
OK001_20210326_090000_0.jpg,0.32926783,0.40512544
OK001_20201228_090000_2.jpg,0.2815644,0.23641013
OK001_20210606_090000_0.jpg,0.3355311,0.14980744
OK001_20201207_110000_2.jpg,0.30096477,0.38083887
OK001_20201206_090000_2.jpg,0.29997447,0.026066735
OK001_20201227_130000_2.jpg,0.26343215,0.2838152
OK001_20201211_170000_1.jpg,0.2759641,0.49422503
OK001_20201202_130000_2.jpg,0.33496335,0.28250325
OK001_20210320_150000_0.jpg,0.20352234,0.30537808
OK001_20210405_090000_4.jpg,0.18343925,0.086769804
OK001_20201121_170000_0.jpg,0.2520775,0.34102058
OK001_20210227_170000_2.jpg,0.3466199,0.11122267
OK001_20210521_170000_0.jpg,0.33191025,0.4408083
OK001_20201222_170000_2.jpg,0.29398975,0.39653504
OK001_20201205_130000_5.jpg,0.326793,0.041122526
OK001_20201205_130000_3.jpg,0.326793,0.37868536
OK001_20210107_170000_0.jpg,0.32695866,0.5981734
OK001_20201220_150000_1.jpg,0.32358602,0.40670037
OK001_20210323_130000_0.jpg,0.35994974,0.29386252
OK001_20210529_110000_3.jpg,0.37243313,0.068620846
OK001_20201210_150000_1.jpg,0.2655091,0.25263786
OK001_20210119_110000_0.jpg,0.2834108,0.07319634
OK001_20210207_170000_2.jpg,0.36399528,0.15948261
OK001_20201207_150000_0.jpg,0.28691638,0.26480895
OK001_20210206_150000_2.jpg,0.35792586,0.07186031
OK001_20210328_130000_2.jpg,0.29457694,0.06709303
OK001_20210322_130000_0.jpg,0.30433995,0.034357205
OK001_20201123_130000_0.jpg,0.3288753,0.018531397
OK001_20210328_110000_2.jpg,0.2933188,0.016682282
OK001_20210405_090000_1.jpg,0.18343925,0.07086183
OK001_20210304_150000_11.jpg,0.31689906,-0.038627967
OK001_20210418_130000_3.jpg,0.30288085,0.14328083
OK001_20210310_110000_0.jpg,0.26870814,0.14263998
OK001_20210227_130000_3.jpg,0.35272625,0.09847675
OK001_20201203_170000_4.jpg,0.32753217,0.01712574
OK001_20210107_110000_2.jpg,0.34511787,0.3586505
OK001_20210305_090000_4.jpg,0.27717996,0.46655953
OK001_20210531_090000_0.jpg,0.3098449,0.038334474
OK001_20201202_090000_2.jpg,0.331499,0.11823624
OK001_20210410_090000_1.jpg,0.20885092,0.12057383
OK001_20210510_110000_0.jpg,0.2235154,0.23347588
OK001_20210203_090000_0.jpg,0.30402613,0.42983538
OK001_20210224_110000_0.jpg,0.34450057,0.22979926
OK001_20210302_150000_2.jpg,0.31093574,0.26749992
OK001_20210403_110000_4.jpg,0.28184962,0.046813294
